Image,Ratings,Price,Description
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.1,,"Full-sized Keyboard: Offers 104 keys, including navigational controls, full functions and a 10-key keypad
Plug and Play: Easily connects you to your PC or laptop right away so you can get working or playing
Ample Wire Length Connection: Keyboard's 5-ft. wired connection gives you plenty of room to setup your keyboard where you want it
Status Indicators: Includes key status indicators for Num Lock, Caps Lock, Scroll Lock functions
3 Year Warranty: 3 year warranty when purchased from the manufacturer or authorized reseller. Switch life of each key withstands up to 3,000,000 keystrokes"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,"$55
26","ULTRA THIN WIRED KEYBOARD: Constructed with aluminum backing, the full-size keyboard's height is less than that of a penny's.
BROAD COMPATIBILITY: Perfect replacement or upgrade as a Mac keyboard with OS X 10.6 or above and compatible with Windows PC operating systems.
MEDIA KEYS & TEN-KEY NUMERIC KEYPAD: Easy to use as a MacBook keyboard with 20 Apple shortcut keys (cut/copy/paste, iTunes control, volume up/down, etc.) and multimedia shortcuts for Windows PC.
PLUG AND PLAY (NO DRIVERS REQUIRED): No need to continually change or recharge batteries of wireless keyboards with our mac wired keyboard.
OUR MISSION: We aim to provide products that are easy to use and effective. Your satisfaction is valued tremendously, therefore our slim keyboard is backed by a 1 year warranty and lifetime support"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,"$8
95","Affordable, corded keyboard featuring slim design and full numeric keypad
Low-profile, advanced tactile keys for quiet, comfortable typing
Adjustable tilt legs for added comfort
Simple, plug and play USB corded connection; Compatible with Windows, MacOS, Chrome OS, Linux Kernel 2.6 and higher
Verbatim has been a leader in data storage technology since 1969, and guarantees this product with a 1-year limited warranty and technical support"
"[[[255 255 250]
  [255 255 251]
  [254 254 252]
  ...
  [255 255 251]
  [255 255 255]
  [255 255 255]]

 [[255 255 250]
  [255 255 251]
  [255 255 253]
  ...
  [255 255 251]
  [255 255 255]
  [255 255 255]]

 [[255 255 250]
  [255 255 251]
  [255 255 254]
  ...
  [255 255 252]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 254 254]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,"Easy and comfortable typing on quiet keys with bold, easy to read characters
Large (3.5 inch) touch pad with multi touch navigation for easier web browsing
Control your TV connected laptop from the couch with 33 feet/10 meter wireless range
Plug the tiny Logitech Unifying wireless receiver into your laptop and start surfing the web
Works with Windows 7, Windows Vista and Windows XP"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,"Compact design saves desktop space and allows for close, comfortable mouse position.
Optimized key spacing and key travel for fast, fluid typing.
Sleek, low-profile design complements any workspace.
Expressive input key[2] for quick access to emojis, symbols, and more.
Connect up to 3 devices and switch seamlessly between them[1]."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.1,"$67
99","【Scientific-Based Ergonomic Design】 Comes with a pillowed wrist rest, which offers 58% more wrist support and reduces wrist bending by 25%. The curved split key-frame design reduces muscle strain on your wrists and forearms which works as a posture corrector and keeps hands, neck, and shoulders relaxed.
【Backlit illuminated Keyboard】 With gentle white LED backlight, the keyboard make it easy typing in dimmer light environment, allow you to work day and night without straining your eyes. The illuminated keyboard has 3 adjustable brightness levels: low-mid-high-off to suit all your needs.
【Function Across 3 Devices】 The wireless ergonomic keyboard allows you to connect via Bluetooth or a 2.4G USB receiver. You can connect up to 3 different devices at the same time and easy switch between them by just pressing a single key. Widely compatible with Windows 7/8/10, Mac OS X 10.12, Android 4.3 or higher, Microsoft system.
【Quiet & Comfortable Typing】 Scissor switch structure make every keystroke quiet and fast rebound, scooped keys match the shape of your fingertips, offering quick and precise typing experience. Ergonomically-designed tilt legs lift the keyboard at a perfect angle to keep your wrist comfortable and relax whether seated or standing.
【Fast Recharge & Long Lasting】 The ergo keyboard is equipped with a rechargeable Lithium (1100 mAh) battery, the battery holds power for up to 100 hours of usage on a single full charge. You can focus on work and worry less about charging.
Note: For better customer experience, We added PgUp PgDn Home End function on “Direction Keys” for this keyboard. Press FN and “Direction Keys” to realize PgUp PgDn Home End. Single press “Direction Keys” to realize direction key function. You can download the Product FAQ documents on the details page (Product guides and documents)"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,,"Designed for Mac: Compatible with Apple MacBook Pro, MacBook Air, iMac & iPad models..Wireless range: 10 m
WORK FROM ANYWHERE: This slim Bluetooth keyboard for Mac works with your MacBook, iPad, or iPhone -with a lightweight, minimalist iOS layout that lets you multitask at home or on the go
TYPE ON ANYTHING: This iOS keyboard connects to all Bluetooth wireless devices with external keyboard support. With an Apple specific layout for macOS, iOS, and iPadOS
EASY-SWITCH & TYPE: Pair with up to 3 devices— and switch between them with a tap. So you can type on the iPad, switch to your Macbook, and keep on typing
COMFORTABLE LAPTOP-STYLE TYPING: The compact keyboard footprint allows for less arm reaching and better body posture. Scooped, low-profile scissor keys offer a fluid, quiet, familiar laptop-like typing"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [252 252 252]
  [252 252 252]
  [252 252 252]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [252 252 252]
  [252 252 252]
  [252 252 252]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [252 252 252]
  [252 252 252]
  [252 252 252]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [250 250 250]
  [250 250 250]
  [250 250 250]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [250 250 250]
  [250 250 250]
  [250 250 250]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [250 250 250]
  [250 250 250]
  [250 250 250]]]",4.5,,"Compact design saves desktop space and allows for close, comfortable mouse position.
Optimized key spacing and key travel for fast, fluid typing.
Sleek, low-profile design complements any workspace.
Expressive input key[2] for quick access to emojis, symbols, and more.
Connect up to 3 devices and switch seamlessly between them[1].
Connectivity technology: Bluetooth"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [254 254 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.8,,"Transform Surface Pro 9* into a full laptop.
Included Surface Slim Pen 2 recharges in the built-in storage tray.
Two must haves for the ultimate tablet to laptop experience sold together.
New Sapphire and Forest[1] colors are made with partially biobased Alcantara material.
Designed for Surface Pro 9, Surface Pro 8, or Surface Pro X.* Full mechanical keyset, backlit keys, and large touchpad."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,,"AWARD-WINNING SPLIT DESIGN: Unlike fixed ergonomic keyboards, the Freestyle2 allows you to rotate and separate the key modules up to 9"" to achieve natural hand, wrist and forearm positions for your specific body type and preferences.
STANDARD WINDOWS LAYOUT: The Freestyle2 for PC features a standard Windows layout with hotkeys like Cut, Copy, Paste, multimedia keys, and an embedded numeric 10-key to boost your productivity. No software or special drivers required.
LOW-FORCE KEY SWITCHES: The Freestyle2 uses a custom membrane key switch that features a low-activation force and tactile feedback to reduce finger fatigue, impact and strain.
WHAT'S IN THE BOX: Freestyle2 USB Wired keyboard with a standard Windows Layout, detachable pivot tether for adjustable splay, and Quick Start Guide. Plug-and-Play for Windows 7-10.
PLUG-AND-PLAY: Windows 7-10, Linux, and Chrome. No software or special drivers required."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,"$99
99","【Comfortable Tactile Mechanical Keyboard】MECH K300 mechanical keyboard features tactile typing with red shaft low profile keys. Two adjustable tilt feet (6º and 9º) and tilted bottom frame with rounded recessed wrap-around keys provide a great ergonomic support for long-term typing comfort.
【Quiet Keyboard Wireless】With smooth fluid linear low profile keys, wireless mechanical keyboard has a very short travel and a light feel but solid feedback. Nice soft touch feeling keys provides a silent typing with less noise.
【Open Style & Nice Metal Look】With a well-constructed and nice metal look, the Bluetooth mechanical keyboard for Mac is an open-style keyboard, and it is easy to clean with a key removal tool.
【Backlit illuminated Keyboard】The backlighting has 14 different modes with breathing, waterfall, off, on, etc. It is easily controlled with Fn+ keys to change pattern, speed, and brightness. Note: It is white backlighting not RGB.
【Wide compatibility】Bluetooth mechanical keyboard supports all windows systems and Mac OS X 10.2 and above, such as Windows XP/7/8/10 and Mac OS X 10.2 and above, Android 4.3 and above. Compatible with Windows/Laptop/iMac/MacBook Pro/MacBook Air/iPad/Smartphone.
【Switch Up to 4 Devices】Connect with cord, USB or Bluetooth, the tactile mechanical keyboard supports up to 4 devices simultaneously and effortlessly realize quick switch between 4 devices by pressing one button. Note: Wired mode only use with charging cable.
【Rechargeable Mechanical Keyboard】This wireless mechanical keyboard has a large 2000 mAh battery that can last up to 30 days with working on a full charge (with backlight on) and 10 months standby with backlight off. Note: It can be used while charging.
【Programmable Mechanical Keyboard】When using it with a wired connection, you can set up macros to customize key functions. It comes with a short easy understanding manual to show the setting up drivers & macros."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 253]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 253]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 253]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.1,"$67
99","【Scientific-Based Ergonomic Design】 Comes with a pillowed wrist rest, which offers 58% more wrist support and reduces wrist bending by 25%. The curved split key-frame design reduces muscle strain on your wrists and forearms which works as a posture corrector and keeps hands, neck, and shoulders relaxed.
【Backlit illuminated Keyboard】 With gentle white LED backlight, the keyboard make it easy typing in dimmer light environment, allow you to work day and night without straining your eyes. The illuminated keyboard has 3 adjustable brightness levels: low-mid-high-off to suit all your needs.
【Function Across 3 Devices】 The wireless ergonomic keyboard allows you to connect via Bluetooth or a 2.4G USB receiver. You can connect up to 3 different devices at the same time and easy switch between them by just pressing a single key. Widely compatible with Windows 7/8/10, Mac OS X 10.12, Android 4.3 or higher, Microsoft system.
【Quiet & Comfortable Typing】 Scissor switch structure make every keystroke quiet and fast rebound, scooped keys match the shape of your fingertips, offering quick and precise typing experience. Ergonomically-designed tilt legs lift the keyboard at a perfect angle to keep your wrist comfortable and relax whether seated or standing.
【Fast Recharge & Long Lasting】 The ergo keyboard is equipped with a rechargeable Lithium (1100 mAh) battery, the battery holds power for up to 100 hours of usage on a single full charge. You can focus on work and worry less about charging.
Note: For better customer experience, We added PgUp PgDn Home End function on “Direction Keys” for this keyboard. Press FN and “Direction Keys” to realize PgUp PgDn Home End. Single press “Direction Keys” to realize direction key function. You can download the Product FAQ documents on the details page (Product guides and documents)"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3.7,"$69
99","【Scientific-Based Ergonomic Design】 Comes with a pillowed wrist rest, which offers 58% more wrist support and reduces wrist bending by 25%. The curved split key-frame design reduces muscle strain on your wrists and forearms which works as a posture corrector and keeps hands, neck, and shoulders relaxed.(Kindly Note: This keyboard EK01-NL doesn't have backlight, If you would like a backlit version, please choose EK01)
【Function Across 3 Devices】 The wireless ergonomic keyboard allows you to connect via Bluetooth or a 2.4G USB receiver. You can connect up to 3 different devices at the same time and easy switch between them by just pressing a single key. Widely compatible with Windows 7/8/10, Mac OS X 10.12, Android 4.3 or higher, Microsoft system.
【Quiet & Comfortable Typing】 Scissor switch structure make every keystroke quiet and fast rebound, scooped keys match the shape of your fingertips, offering quick and precise typing experience.
【Rechargeable & Power Saving】 The wireless ergonomic keyboard is built with 300mAh lithium battery, it can be easily recharged with the included Type-C cable. Auto sleep mode for power saving after 30 minutes of no operation.
【Adjustable Palm Lift】 This ergonomic keyboard features 4 foldable tilt legs. Whether seated or standing, adjust the keyboard at a perfect angle to keep your wrists in comfortable, natural typing posture."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,,"Start typing on your computer, then switch and type on your phone or tablet at the touch of a key. The K375s Multi-Device is compatible with any computer, phone or tablet. * *Any USB-equipped or Bluetooth Smart ready device that supports an external keyboard (HID profile)
Experience quiet and comfortable typing with large, concave keys in a full-size and familiar layout, including a convenient Number pad and spill-resistant design.
A separate universal stand with rubber feet securely holds a variety of devices from smartphones to tablets at the ideal angle to read and Type. * *most phones and tablets up to 10. 5 mm (0. 4 inches) thick.
Windows or Mac, Android or iOS: enjoy a familiar keyboard layout including your favorite hotkeys and shortcuts.
It's durable and hassle free with solid construction, Two years battery life*, 10M/30ft wireless range, wireless encryption between keyboard and receiver, and two options for wireless connection (Logitech Unifying USB receiver or Bluetooth smart technology). *battery life calculation based on an estimated two million keystrokes/ Year In an office environment. User experience may vary."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$229
99","Tablet and S-pen sold separately
SIMPLE SETUP: Start typing in a flash thanks to intuitive pogo pin connectors that simplify installation of the Galaxy Tab S7 plus Book Cover Keyboard. Customize the exact angle of the screen by positioning the magnetized back cover, now designed with a free angle hinge.
GREATER FOR ON-THE-GO: The sleek, lightweight design of the Galaxy Tab S7 plus Book Cover Keyboard enhances the device’s portability without sacrificing its protection. Grab your covered tablet on the way out the door and feel confident that both the screen and back of the tablet will be protected. The cover also secures the S Pen, which attaches magnetically to the back of the tablet and charges when docked.
Connectivity technology: Bluetooth
Black"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$19
99",Device Type: Keyboard
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,,"An adjustable 4-8 degree tilt and slim front lets you type at a comfortable angle.
Choose between Red, Blue, or Brown switches for the right level of sound and tactile key feedback.
White backlighting in 5 patterns lets you be productive your way — even in the dark.
A modern and durable aluminum design gives you all the mechanics of a gaming keyboard in a sleek premium package that lasts
A full-size keyboard featuring a number pad and FN keys — all in a surprisingly compact footprint."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [251 243 254]
  [251 243 255]
  [251 243 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [249 241 252]
  [249 241 254]
  [249 241 254]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [249 241 252]
  [249 241 254]
  [249 241 254]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$29
99","Ultra-wide compatibility with both standard and non-standard bottom row keycap sets to fit most mechanical keyboard brands, including SteelSeries, Razer, Corsair, and virtually all other MX stem mechanical keyboards
Standard US ANSI 104 keys works on full sized, tenkeyless, and 60% mini keyboard layouts
Enhanced lighting displays brilliant pudding-style RGB illumination through a specially engineered double shot design with translucent sides and letters
Retains consistent texture and appearance even after heavy use with highly durable double shot PBT keycaps
Included keycap puller is built with finger hole grip to pull any keycap out with ease and flexible enough to fit around any standard keycap."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 254]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.1,"$29
16","[Bluetooth mini keyboard]- Work for fire tv cube,All-new Fire TV Cube, amazon fire TV stick lite, fire tv stick(2nd Gen and 3rd Gen), fire tv stick 4k, fire tv stick 4k max, fire tv(3rd gen), replace voice search to input content, make the search much quick and more accurate. Note: FIRE STICK REMOTE NOT INCLUDED
[New Features with Multimedia Buttons and Keyboard lock]- Add Home/ Return/ Pause/ Search/ Menu button, much more convenient for multimedia navigation; Add the keyboard lock feature, when the keyboard is facing down,it will be locked, avoid pressing the keys in mistake when using the siri remote
[iPazzPort Backlit Keyboard]- Mini bluetooth keyboard with LED backlit for convenient operation in dark room, Just need to press “Light bulb key” to turn on/off
[Built-in Li-ion Battery]- Rechargable Li-ion Battery that with longer standby time long working hours, convenient USB charging and no need to open the lid to install battery now
[With silicone sleeve for voice remote]- One silicone sleeve to maintain Alexa Voice Remote/Alexa Voice Remote Pro, don't lose the voice search feature, one side is siri remote, another side is bluetooth keyboard and IR remote, All-in-one connection by built-in bluetooth no need to fire stick HDMI extension cable. Please note: Samsung TV does not support peripheral keyboard"
