Image,Ratings,Price,Description
"[[[231 229 230]
  [122 124 128]
  [112 113 114]
  ...
  [133 130 132]
  [134 131 134]
  [219 217 222]]

 [[159 164 162]
  [ 16  18  19]
  [ 41  20  16]
  ...
  [ 37  21  21]
  [ 25  19  19]
  [129 129 134]]

 [[155 154 154]
  [ 82  49  39]
  [196  95  70]
  ...
  [ 62  10   4]
  [ 39  23  19]
  [118 122 124]]

 ...

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,"$96
18","SHARE THE PANORAMIC VIEW : The 23.8 inch monitor adopts a new generation of VA screen, covering 99% of the SRGB color gamut and 8bit gray level over 16.7M color numbers. Thus the business monitor can 100% restore true colors and present vivid details. Besides, the 178° wide viewing angle of this VA monitor allows you to enjoy a clear, sharp, and delicate images at any angle.
EXTREMELY VIEWING COMFORT: Find your best viewing position and stay comfortable by tilting the screen up to 5 degrees forward or 15 degrees backward. Flicker-Free technology, Blue Light Filter, you can enjoy ultra-smooth gameplay or working for all-day without any eyes uncomfort.
ULTRA SLIM DESIGN: The KOORUI 23.8 inch Business Computer Monitor adopts edgeless design to make the picture more complete when multiple monitors connect. A great choice of business display for desktop, or laptop at home.
MULTIPLE PORTS: KOORUI monitors provide video interfaces via HDMI and VGA ports. This HDMI monitor is with 60Hz refresh rate (compatible with most normal graphics cards) and FHD 1920x1080p resolution. You can connect the edge-less monitor to Xbox, PC and laptops etc, transmitting high-quality images, any switch between office and entertainment.
RELIABLE MONITOR: KOORUI owns super strength from monitor quality to premium service, making you assured. With a 3-year warranty, a 12-month replacement service and calling technical support. If you find any damage, malfunction or missing accessories, please feel free to contact us."
"[[[179 179 179]
  [142 142 142]
  [139 139 139]
  ...
  [141 139 135]
  [152 157 153]
  [212 223 221]]

 [[ 14  14  14]
  [  0   0   0]
  [  0   0   0]
  ...
  [  6   0   0]
  [  5   4   2]
  [119 126 125]]

 [[  4   4   4]
  [  0   0   0]
  [  5   5   5]
  ...
  [ 39   6   9]
  [  8   0   0]
  [ 96  94  93]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$119
99","GREAT FOR HOME AND OFFICE: An ideal all-around 24 inch display for offices or remote work
SEE THE DIFFERENCE: Razor-sharp clarity and detail with Full HD (1920x1080p) resolution
LESS CABLE CLUTTER: In addition to fast data, audio and video transfer, USB Type-C also provides 15W charging over a single cable
NO IMAGE TEARING: AMD FreeSync technology enables smooth frame rates to aid you in battle
AMAZING AT ANY ANGLE: A slim bezel panel ensures stunning views no matter your vantage point
ENHANCED VIEWING COMFORT: Flicker-Free technology and Blue Light Filter for all-day comfort
FLEXIBLE CONNECTIVITY: The VA2447-MHU supports a variety of HD devices including gaming consoles, Blu-ray, laptops, PCs and digital cameras with HDMI and VGA inputs
INCLUDED IN THE BOX: LCD Monitor, Power Cable, HDMI Cable, and a Quick Start Guide"
"[[[215 213 210]
  [183 181 183]
  [178 177 177]
  ...
  [230 228 231]
  [233 233 234]
  [251 251 251]]

 [[105 103 102]
  [ 47  44  50]
  [ 46  44  49]
  ...
  [ 95  92  98]
  [ 92  92  94]
  [172 172 174]]

 [[ 88  86  89]
  [ 23  20  28]
  [  8   5   9]
  ...
  [ 38  39  37]
  [ 53  53  55]
  [133 133 135]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,"Built-in Speakers: Perfectly suited to work & gaming settings, built-in speakers deliver robust & smooth audio while saving space on your desk.
99% sRGB Color Gamut: With 99% sRGB, this monitor offers a wider color gamut than most conventional monitors, giving deeper colors and defining features.
IPS Panel: The IPS (In-Plane Switching) panel cannot be beat when it comes to consistently delivering top color performance & sharp visibility from multiple viewing angles.
up to 75Hz Refresh Rate: With 75Hz refresh rate, images change faster and smoother than the standard, reducing screen tearing
Multiple Ports: Two HDMI ports and one DisplayPort provide up to 75HZ refresh rate, refining picture clarity in all action-packed gaming sequences and graphic design projects. Audio In and a Headphone Jack provide diverse audio options.
Edgeless Design: Edgeless Design completely immerses you in all the captivating action and wondrous scenery that 1440P resolution and 75Hz refresh rate have to offer.
Blue Light Shift: Reduce your monitors blue light to protect you from eye fatigue, irritation and strains. This enables you to work on your documents, watch movies, or play games more comfortably for extended periods.
FPS-RTS Game Modes: FPS and RTS are Sceptre's custom set display settings built for an enhanced gaming experience. FPS (First Person Shooter), RTS (Real-Time Strategy)."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [107 107 110]
  [192 192 193]
  [247 247 247]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  0   0   0]
  [ 50  50  52]
  [190 190 191]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 15  15  17]
  [ 31  31  33]
  [127 127 129]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$379
00","32-inch QHD (2560x1440) gaming monitor with ultrafast 170Hz refresh rate designed for professional gamers and immersive gameplay
ASUS Extreme Low Motion Blur Sync (ELMB SYNC) technology enables ELMB together with G-SYNC Compatible, eliminating ghosting and tearing for sharp gaming visuals with high frame rates
Freesync Premium technology, delivering a seamless, tear-free gaming experience by enabling VRR (variable refresh rate) by default
High Dynamic Range (HDR) technology with professional color gamut delivers contrast and color performance that meets the DisplayHDR 400 certification
Supports both Adaptive-Sync with NVIDIA GeForce graphics cards and FreeSync with AMD Radeon graphics cards Compatible with NVIDIA GeForce GTX 10 series, GTX 16 series, RTX 20 series and newer graphics cards
Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2023)"
"[[[232 232 232]
  [121 121 121]
  [104 104 104]
  ...
  [117 118 118]
  [122 122 123]
  [218 218 218]]

 [[159 159 159]
  [  1   1   1]
  [  3   3   3]
  ...
  [ 11  12  14]
  [  7   7   7]
  [122 122 122]]

 [[151 151 151]
  [  8   8   8]
  [  1   1   1]
  ...
  [  1   3   7]
  [  8   8   9]
  [111 111 111]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4,"$103
29","IMMERSIVE VIEWING EXPERIENCE: The monitor 24 inch adopts a advanced VA panel technology minimizes light leakage across the entire screen and corners to deliver deeper, more uniform blacks. The excellent 3000:1 contrast ratio delivers deep blacks and bright whites, so you can see clearly in the darkest or brightest scenes.
ULTRA SLIM DESIGN: The KOORUI computer monitor 24 inch with edgeless design to make the picture more complete when multiple monitors connect. A great choice of business display for desktop, or laptop at home.
OPTIMAL COMFORT: Find your best viewing position and stay comfortable by tilting the screen up to 5 degrees forward or 15 degrees backward. 24"" monitor with Blue Light Filter, Adaptive FreeSync technology so you can enjoy ultra-smooth gameplay or working for all-day without any eyes uncomfor
MULTIPLE PORTS: KOORUI monitors provide video interfaces via HDMI and VGA ports. This HDMI monitor is with 60Hz refresh rate (compatible with most normal graphics cards) and FHD 1920x1080p resolution.
KOORUI SERVICES: We owns super strength from monitor quality to premium service, making you assured. With a 3-year warranty, a 12-month replacement service and 24h support. If you find any damage, malfunction or missing accessories, please feel free to contact us."
"[[[226 227 222]
  [110 110 108]
  [ 96  96  96]
  ...
  [ 94  96  94]
  [101 100  98]
  [212 211 209]]

 [[108 108 106]
  [120 120 119]
  [155 155 157]
  ...
  [ 21  23  23]
  [ 13  12  10]
  [102 101  99]]

 [[ 91  91  91]
  [168 168 169]
  [185 185 188]
  ...
  [ 30  31  33]
  [ 29  28  26]
  [ 95  94  92]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3.4,"$246
99","27” UHD (3840 x 2160) IPS Display
Viewing Angle is 178/178 (CR≥10) (Typ); Brightness is 350nits; Aspect Ratio is 16:9
VESA DisplayHDR 400
DCI-P3 95% Color Gamut
3-Side Virtually Borderless Display with Height / Pivot / Tilt Adjustable Stand
AMD FreeSync"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [247 247 247]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3.2,"$879
00","Best Use - The Dasung e-ink monitor is optimal for internet browsing, computer programming, ebook reading, and basic image viewing. It is not optimal for video streaming, gaming, and rich color graphics.
Protect Your Eyes - The Dasung Paper Like 3 HD Front-light and touch helps protect your eyes from Computer Vision Syndrome (CVS). The monitor doesn't emit a harsh backlight that can lead to eye issues, headaches, and insomnia. With Dasung's e-ink monitor, your eyes will be protected while writing code or browsing the internet. It can be a replacement for computer glasses that ease eye strain.
Easy Setup - Includes 2 options for connecting to a computer. USB-C to USB-C cable for power & data from your computer's USB-C or thunderbolt 3 display out port to the USB-C port on the device. HDMI/USB to mini-HDMI cable connects your computer's full size HDMI display out port for data and a USB port for power to the mini-HDMI port on the device. No power cord needed as it draws power from the USB cord from your device. Compatible with Windows, Mac 10.11 or higher, Linux, Ubuntu, & iPhone/iPad.
No Glare - The Paper Like 3 HD Front-light and touch is perfect for outdoor environments or high glare situations. With Dasung's Carta e-ink monitor, gone are the days of tilting or shading your monitor at the perfect angle to view the screen. This creates better sunlight readability and more productivity with your e-ink monitor while outdoors. The device also works great in low light settings. There are different display modes that you can toggle between to meet your specific preferences.
Touch Function Compatibility - The touch function only works with Windows, Linux, and Ubuntu. The touch function is not compatible with Mac, but the front light will work with a Mac."
"[[[218 216 219]
  [123 120 115]
  [120 123 116]
  ...
  [ 94  95  96]
  [110 109 113]
  [229 228 230]]

 [[117 110 114]
  [ 29  23  23]
  [ 38  38  38]
  ...
  [ 16  17  15]
  [ 12  11  15]
  [121 120 124]]

 [[ 91  88  89]
  [  2   3   3]
  [  1   3   3]
  ...
  [  8   6   9]
  [ 17  16  21]
  [ 86  85  90]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$221
99","27-inch Full HD (1920 x 1080) gaming monitor with ultrafast 144Hz refresh rate designed for professional gamers and immersive gameplay
ASUS Extreme Low Motion Blur (ELMB ) technology enables a 1ms response time (MPRT) together with Adaptive-sync, eliminating ghosting and tearing for sharp gaming visuals with high frame rates
FreeSync Premium technology supported through DisplayPort and HDMI ports providing variable refresh rates for low latency, stuttering-free and tearing-free while gaming
Shadow Boost enhances image details in dark areas, brightening scenes without over-exposing bright areas
Exclusive GamePlus function delicately designed for every gaming needs
Rich connectivity with DisplayPort 1.2 x1 HDMI (v1.4) x2 and compatible with VESA mount (75 x 75mm)"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[138 138 138]
  [136 136 136]
  [138 138 138]
  ...
  [131 131 131]
  [131 131 131]
  [128 128 128]]

 [[135 135 135]
  [136 136 136]
  [134 134 134]
  ...
  [129 129 129]
  [129 129 129]
  [127 127 127]]

 [[137 137 137]
  [136 136 136]
  [137 137 137]
  ...
  [131 131 131]
  [131 131 131]
  [130 130 130]]]",4.6,"$346
99","27"" QHD (2560 x 1440) IPS Display - See everything as it’s meant to be with vivid color and bold contrast for a realistic picture from the #1 UHD Monitor Brand in the U.S. 4 years in a row.
sRGB 99% (Typ.) & HDR 10 - Immerse yourself in a world of brilliant color from HDR10 that helps enhance picture quality and displays 99% of colors to make games pop.
USB Type-C with 65W Power Delivery - Charging, syncing, transferring, you name it—just connect your device with a USB Type-C cable and be on your way with up to 65W power delivery.
Detachable Full HD Webcam & Built-in Speakers
2-Way Type Stand - Make any space a workspace by using the 2-way mount to stand the monitor or hang it on a wall.
Reader Mode & Flicker Safe"
"[[[228 227 230]
  [149 147 152]
  [144 142 146]
  ...
  [109 109 110]
  [109 109 108]
  [205 205 205]]

 [[129 129 131]
  [101 101 102]
  [125 123 125]
  ...
  [  2   0   2]
  [  0   0   0]
  [ 84  84  84]]

 [[128 127 125]
  [208 207 205]
  [227 228 227]
  ...
  [  7   8   2]
  [  1   1   0]
  [ 70  70  70]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,"$309
97","27” FHD (1920 x 1080) IPS Display
1ms Response Time & 144Hz Refresh Rate
IPS panel, 1920 x 1080, 2 HDMI ports, VESA Wall Mount Standard 100mm x 100mm
G-SYNC Compatible (NVIDIA Adaptive Sync), FreeSync Premium (AMD Adaptive Sync)"
"[[[220 220 220]
  [145 145 145]
  [141 141 141]
  ...
  [134 136 136]
  [140 141 141]
  [222 222 222]]

 [[107 107 107]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [111 111 111]]

 [[ 78  78  78]
  [  1   1   1]
  [ 12  12  12]
  ...
  [ 16  13  15]
  [  1   1   1]
  [ 85  85  85]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,"$999
99","Delivers a stunning 3840x2160 UHD 4K display with an ultra-thin micro-bezel.
Resists motion blur and keeps up with the high frame rates produced by the latest graphics cards, so you see every frame your PC can output.
Offers superb color accuracy and consistency regardless of viewing angle, up to 178° horizontally and vertically.
100% sRGB and 100% Adobe RGB color space makes for more vivid, natural colors and astonishing realism.
Connect using USB Type-C, 2x HDMI 2.1, or DisplayPort 1.4, and expand your connectivity with 2x USB 3.1 Type-C, 2x USB 3.1 Type-A ports and 3.5mm audio output. Includes USB Type-C, HDMI 2.1, and DisplayPort cables."
"[[[211 211 211]
  [ 83  83  83]
  [ 82  82  82]
  ...
  [ 83  83  83]
  [ 81  81  81]
  [200 200 200]]

 [[136 136 136]
  [  2   2   2]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [122 122 122]]

 [[136 136 136]
  [  5   5   5]
  [  1   1   1]
  ...
  [  0   0   0]
  [  6   6   6]
  [123 123 123]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.2,"$359
99","1000R Perfect Curved Screen - Perfectly fits the curvature of the human eye so that you can see the entire screen without any fatigue.
Rapid Boost (165 + 1ms) – Experience smooth gaming with a blazing fast refresh rate and response time, that gives you the upperhand in fast moving games.
Night Vision: See every detail clearly in the dark, helping you find and attack enemies before they notice.
AMD FreeSync Premium Technology – Tear free, stutter free, fluid free.
Anti-Flicker and Less Blue Light – game even longer and prevent eye strain and fatique."
"[[[252 252 252]
  [202 202 202]
  [177 177 177]
  ...
  [179 178 181]
  [198 197 198]
  [254 254 254]]

 [[220 220 220]
  [ 42  42  42]
  [ 18  18  18]
  ...
  [ 23  18  24]
  [ 40  40  40]
  [212 212 212]]

 [[201 201 201]
  [ 15  15  15]
  [  0   0   0]
  ...
  [  0   0   0]
  [ 20  20  20]
  [185 185 184]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3.7,"$599
99","4K High Resolution at 144Hz high refresh rate.
Viewing Angle is 178° (H) / 178° (V); Brightness(typ) is 300nits; Aspect Ratio is 16:9
Rapid IPS – Provides 1ms GTG fast response time, optimizes screen colors and brightness
HDR400 provide a display with the most realistic colors.
Gaming OSD App – Create the ultimate viewing settings for your game"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,"$479
99","100% Polyester
Pivot Xpand TS Ayrshire Black"
"[[[255 255 255]
  [232 232 232]
  [112 112 112]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [120 120 120]
  [ 24  24  24]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[250 250 250]
  [ 84  84  84]
  [ 42  42  42]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$159
99","23.6"" LCD panel LED backlight (1920 x 1080 full HD)
144Hz refresh rate - Display without after image.
1ms response time helps eliminate screen tearing and choppy frame rates
Wide view angle - 178° visible.
Adaptive sync - keep screen tearing away from your monitor."
"[[[ 92  92  94]
  [ 23  23  25]
  [ 39  39  41]
  ...
  [ 38  38  40]
  [ 27  27  27]
  [ 73  73  73]]

 [[ 32  32  34]
  [  8   8  10]
  [  5   5   7]
  ...
  [  5   5   7]
  [ 10  10  10]
  [ 17  17  17]]

 [[ 36  36  38]
  [  2   2   4]
  [  1   1   3]
  ...
  [  0   0   2]
  [  3   3   3]
  [ 21  21  21]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",5,"$249
99","Curved Gaming display (1500R) – The best gameplay immersion
170Hz refresh rate - Display without after image.
1ms response time helps eliminate screen tearing and choppy frame rates
Wide view angle - 178° visible.
Adaptive sync - keep screen tearing away from your monitor."
"[[[253 252 255]
  [253 254 250]
  [254 253 249]
  ...
  [253 253 252]
  [254 254 254]
  [255 255 255]]

 [[255 254 254]
  [255 255 252]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 251]
  [232 234 225]
  [223 225 219]
  ...
  [230 231 231]
  [251 251 252]
  [253 253 253]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$349
99","28"" IPS UHD computer monitor with 4K (3840 x 2160) resolution and 178° viewing angle
AMD FreeSync technology and a 4ms response time ensure smooth gameplay
Eyesafe Display Certification and Natural Low Blue Light technology to minimize eye strain
HDMI and DisplayPort video input ports for high-resolution signals
100x100mm VESA mountable; stand tilts front and back for comfort"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [208 209 210]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 56  56  60]
  [ 98  98  99]
  [221 221 221]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 80  81  84]
  [ 47  47  48]
  [142 142 142]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3,"$129
99","Number of Screens: 1
Screen Size Class: 22""
Viewable Screen Size: 21.5""
Panel Technology: Thin Film Transistor (TFT)
Backlight Technology: LED"
"[[[255 255 255]
  [203 202 205]
  [163 162 167]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[200 200 203]
  [ 44  43  50]
  [ 25  24  30]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[122 121 126]
  [ 34  33  39]
  [ 63  62  68]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$109
97","1800R curve monitor the curved display delivers a revolutionary visual experience with a leading 1800R screen curvature as the images appear to wrap around you for an in depth, immersive experience
Hdmi, VGA & PC audio in ports
High refresh rate 75Hz.Brightness (cd/m²):250 cd/m2
Vesa wall mount ready; Lamp Life: 30,000+ Hours
Windows 10 Sceptre Monitors are fully compatible with Windows 10, the most recent operating System available on PCs.Brightness: 220 cd/M2
Pixel Pitch: 0.27156mm (H) x 0.27156 mm (V)
75 hertz"
"[[[254 254 254]
  [240 240 240]
  [179 179 179]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [162 162 162]
  [ 29  29  29]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [155 155 155]
  [ 34  34  34]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$149
97","IPS Panel: The IPS (In-Plane Switching) panel cannot be beat when it comes to consistently delivering top color performance and sharp visibility from multiple viewing angles.
165Hz Refresh Rate: Pushing beyond the standard refresh rate, 165Hz gives gamers an edge in visibility as frames transition instantly, leaving behind no blurred images.
Response Time 1ms MPRT: With 1ms MPRT, motion blur is eliminated and exceptionally crisp imagery is visible in the midst of chaotic combat.
320 Brightness: Remarkably vivid colors illuminate the screen like never before with 320 cd/m² brightness.
Blue Light Shift: Blue Light Shift reduces blue light, allowing you to comfortably work, watch, or play applications without straining your eyes."
"[[[248 242 247]
  [200 188 197]
  [185 178 184]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[164 155 167]
  [ 27  18  28]
  [  9   6  14]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 71  67  81]
  [ 35  32  44]
  [ 36  37  45]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$164
97","1500R Curved Display: The 1500R degree curved design immerses you completely into the gaming landscape, allowing you to spot all threats and opportunities before all of your competitors.
98% sRGB: With 98% sRGB, this monitor offers a wider color gamut than most conventional monitors, giving deeper colors and defining features.
Multiple Ports: Two HDMI and one VGA port each accelerate refresh rate up to 75Hz, providing the visual edge you need to defeat the competition during all of your gaming exploits.
Adaptive Sync: Adaptive Sync is a technology that closes the gap between the graphics card's and the monitor's refresh rates, eliminating image tearing and stuttering in the process.
Built-in Speakers: Perfectly suited to work & gaming settings, built-in speakers deliver robust & smooth audio while saving space on your desk.
Blue Light Shift: Blue Light Shift reduces blue light, allowing you to comfortably work, watch, or play applications without straining your eyes.
Tiltable Display: A display that tilts 15° backward and 5° forward allows you to find a sweet spot that bridges clarity and comfort."
